account_id,account_number_masked,bank_name,branch_id,account_type,holder_person_id,opening_date,closing_date,account_status,kyc_status,city,risk_flag,source
ACC001284,XXXX99691284,SYNTH_UNION_BANK,BR003,Savings,P000459,2020-05-11,2026-06-19,Closed,Verified,Pune,false,SYNTH_FINANCE_DB
ACC001285,XXXX90081285,SYNTH_UNION_BANK,BR003,Savings,P000502,2020-10-10,,Active,Expired,Pune,true,SYNTH_KYC_DB
ACC001286,XXXX21311286,SYNTH_UNION_BANK,BR003,Business,P006287,2014-08-14,2014-12-02,Closed,Verified,Pune,false,SYNTH_KYC_DB
ACC001287,XXXX27321287,SYNTH_METRO_BANK,BR006,Current,P004449,2014-04-22,2015-05-04,Closed,Verified,Pune,false,SYNTH_KYC_DB
ACC001288,XXXX17981288,SYNTH_UNION_BANK,BR003,Current,P002854,2025-02-26,,Active,Verified,Pune,false,SYNTH_LEGACY_BANK
ACC001289,XXXX71391289,SYNTH_COMMERCIAL_BANK,BR008,Salary,P006634,2021-01-20,,Dormant,Verified,Pune,false,SYNTH_BANK_CORE
ACC001290,XXXX25361290,SYNTH_UNION_BANK,BR003,Savings,P005187,2018-04-16,,Active,Verified,Pune,false,SYNTH_FINANCE_DB
ACC001291,XXXX69161291,SYNTH_METRO_BANK,BR006,Savings,P006061,2021-05-14,2025-06-01,Closed,Verified,Pune,false,SYNTH_BANK_CORE
ACC001292,XXXX97571292,SYNTH_UNION_BANK,BR003,Current,P000807,2023-05-22,,Frozen,Verified,Pune,true,SYNTH_BANK_CORE
ACC001293,XXXX69631293,SYNTH_CITY_BANK,BR004,Savings,P004875,2012-09-15,,Active,Verified,Pune,false,SYNTH_KYC_DB
ACC001294,XXXX34571294,SYNTH_METRO_BANK,BR006,Salary,P006655,2020-11-22,,Active,Restricted,Pune,true,SYNTH_BANK_CORE
ACC001295,XXXX46331295,SYNTH_METRO_BANK,BR006,Business,P000156,2020-02-11,,Active,Verified,Pune,false,SYNTH_FINANCE_DB
ACC001296,XXXX26311296,SYNTH_COMMERCIAL_BANK,BR008,Savings,P003254,2025-09-18,,Dormant,Pending,Pune,false,SYNTH_LEGACY_BANK
ACC001297,XXXX78471297,SYNTH_NATIONAL_BANK,BR002,Savings,P001596,2017-01-02,,Active,Verified,Pune,false,SYNTH_KYC_DB
ACC001298,XXXX79901298,SYNTH_COOPERATIVE_BANK,BR005,Savings,P006166,2017-06-22,,Active,Verified,Pune,false,SYNTH_LEGACY_BANK
ACC001299,XXXX85401299,SYNTH_CITY_BANK,BR004,Savings,P002626,2018-12-09,,Active,Verified,Pune,false,SYNTH_KYC_DB
ACC001300,XXXX75341300,SYNTH_NATIONAL_BANK,BR002,Business,P004845,2015-06-12,,Active,Verified,Pune,false,SYNTH_FINANCE_DB
ACC001301,XXXX34121301,SYNTH_REGIONAL_BANK,BR007,Savings,P003078,2020-07-16,,Active,Verified,Pune,false,SYNTH_BANK_CORE
ACC001302,XXXX43891302,SYNTH_STATE_BANK,BR001,Savings,P003270,2025-06-02,,Active,Pending,Pune,false,SYNTH_BANK_CORE
ACC001303,XXXX14151303,SYNTH_UNION_BANK,BR003,Salary,P004822,2022-01-04,,Active,Pending,Pune,false,SYNTH_BANK_CORE
ACC001304,XXXX35151304,SYNTH_COOPERATIVE_BANK,BR005,Savings,P002908,2025-03-07,,Active,Verified,Pune,false,SYNTH_KYC_DB
ACC001305,XXXX55901305,SYNTH_COMMERCIAL_BANK,BR008,Current,P001800,2025-03-04,,Active,Expired,Pune,true,SYNTH_FINANCE_DB
ACC001306,XXXX45951306,SYNTH_COOPERATIVE_BANK,BR005,Joint,P001640,2019-01-26,2025-03-02,Closed,Verified,Pune,false,SYNTH_LEGACY_BANK
ACC001307,XXXX90241307,SYNTH_COMMERCIAL_BANK,BR008,Savings,P004767,2022-11-20,,Active,Verified,Pune,false,SYNTH_BANK_CORE
ACC001308,XXXX67631308,SYNTH_UNION_BANK,BR003,Savings,P004773,2019-02-14,,Dormant,Verified,Pune,false,SYNTH_FINANCE_DB
ACC001309,XXXX81951309,SYNTH_COMMERCIAL_BANK,BR008,Current,P001152,2025-05-30,,Active,Pending,Pune,false,SYNTH_KYC_DB
ACC001310,XXXX88421310,SYNTH_CITY_BANK,BR004,Current,P001609,2022-09-16,,Dormant,Verified,Pune,true,SYNTH_BANK_CORE
ACC001311,XXXX75181311,SYNTH_NATIONAL_BANK,BR002,Current,P003709,2013-01-28,,Active,Verified,Pune,false,SYNTH_LEGACY_BANK
ACC001312,XXXX57981312,SYNTH_NATIONAL_BANK,BR002,Current,P005508,2019-12-18,,Active,Verified,Pune,false,SYNTH_KYC_DB
ACC001313,XXXX35621313,SYNTH_STATE_BANK,BR001,Savings,P002154,2023-01-20,,Dormant,Verified,Pune,false,SYNTH_BANK_CORE
ACC001314,XXXX13811314,SYNTH_UNION_BANK,BR003,Business,P000495,2019-06-25,,Active,Verified,Pune,false,SYNTH_LEGACY_BANK
ACC001315,XXXX50551315,SYNTH_REGIONAL_BANK,BR007,Business,P001940,2014-02-28,,Dormant,Verified,Pune,true,SYNTH_LEGACY_BANK
ACC001316,XXXX77371316,SYNTH_STATE_BANK,BR001,Savings,P002710,2015-02-12,,Active,Verified,Pune,false,SYNTH_LEGACY_BANK
ACC001317,XXXX46771317,SYNTH_REGIONAL_BANK,BR007,Salary,P003806,2023-10-09,,Dormant,Verified,Pune,false,SYNTH_LEGACY_BANK
ACC001318,XXXX61731318,SYNTH_REGIONAL_BANK,BR007,Savings,P003096,2022-12-01,,Dormant,Expired,Pune,true,SYNTH_LEGACY_BANK
ACC001319,XXXX54061319,SYNTH_METRO_BANK,BR006,Savings,P006560,2017-01-23,,Active,Verified,Pune,false,SYNTH_FINANCE_DB
ACC001320,XXXX77321320,SYNTH_COOPERATIVE_BANK,BR005,Savings,P005866,2015-11-01,,Active,Verified,Pune,false,SYNTH_LEGACY_BANK
ACC001321,XXXX66931321,SYNTH_COOPERATIVE_BANK,BR005,Savings,P003153,2024-07-18,,Active,Verified,Pune,false,SYNTH_FINANCE_DB
ACC001322,XXXX26751322,SYNTH_UNION_BANK,BR003,Business,P004418,2017-05-01,,Active,Verified,Pune,false,SYNTH_FINANCE_DB
ACC001323,XXXX31161323,SYNTH_COMMERCIAL_BANK,BR008,Savings,P004317,2022-09-26,,Active,Pending,Pune,false,SYNTH_FINANCE_DB
ACC001324,XXXX35351324,SYNTH_CITY_BANK,BR004,Current,P004046,2024-02-05,,Active,Pending,Pune,false,SYNTH_LEGACY_BANK
ACC001325,XXXX57301325,SYNTH_NATIONAL_BANK,BR002,Savings,P002263,2021-04-14,,Dormant,Verified,Pune,false,SYNTH_KYC_DB
ACC001326,XXXX53361326,SYNTH_STATE_BANK,BR001,Savings,P006561,2015-02-12,2022-04-17,Closed,Verified,Pune,false,SYNTH_KYC_DB
ACC001327,XXXX88111327,SYNTH_COMMERCIAL_BANK,BR008,Current,P002932,2016-01-12,,Active,Verified,Pune,false,SYNTH_FINANCE_DB
ACC001328,XXXX84601328,SYNTH_CITY_BANK,BR004,Savings,P000232,2018-11-27,,Active,Verified,Pune,false,SYNTH_FINANCE_DB
ACC001329,XXXX91551329,SYNTH_COMMERCIAL_BANK,BR008,Savings,P001696,2025-03-18,,Active,Verified,Pune,false,SYNTH_LEGACY_BANK
ACC001330,XXXX24701330,SYNTH_COOPERATIVE_BANK,BR005,Joint,P002619,2026-07-18,,Active,Expired,Pune,true,SYNTH_KYC_DB
ACC001331,XXXX80161331,SYNTH_REGIONAL_BANK,BR007,Savings,P004561,2016-08-17,2021-04-19,Closed,Verified,Pune,false,SYNTH_KYC_DB
ACC001332,XXXX55901332,SYNTH_UNION_BANK,BR003,Savings,P000632,2023-06-29,,Active,Verified,Pune,false,SYNTH_FINANCE_DB
ACC001333,XXXX74271333,SYNTH_COOPERATIVE_BANK,BR005,Savings,P003654,2014-12-23,,Dormant,Verified,Pune,false,SYNTH_LEGACY_BANK
ACC001334,XXXX98911334,SYNTH_METRO_BANK,BR006,Savings,P002921,2026-08-25,,Frozen,Verified,Pune,true,SYNTH_LEGACY_BANK
ACC001335,XXXX55451335,SYNTH_METRO_BANK,BR006,Savings,P004689,2026-06-23,,Active,Verified,Pune,false,SYNTH_FINANCE_DB
ACC001336,XXXX31301336,SYNTH_CITY_BANK,BR004,Current,P000575,2016-11-08,2023-04-12,Closed,Verified,Pune,false,SYNTH_LEGACY_BANK
ACC001337,XXXX21731337,SYNTH_REGIONAL_BANK,BR007,Savings,P006544,2015-10-16,,Dormant,Verified,Pune,true,SYNTH_LEGACY_BANK
ACC001338,XXXX30521338,SYNTH_REGIONAL_BANK,BR007,Savings,P000977,2016-08-21,2017-11-04,Closed,Expired,Pune,true,SYNTH_LEGACY_BANK
ACC001339,XXXX96971339,SYNTH_COOPERATIVE_BANK,BR005,Savings,P002406,2017-08-14,,Active,Expired,Pune,true,SYNTH_LEGACY_BANK
ACC001340,XXXX58611340,SYNTH_COOPERATIVE_BANK,BR005,Savings,P002854,2015-02-22,,Active,Verified,Pune,false,SYNTH_FINANCE_DB
ACC001341,XXXX64911341,SYNTH_COMMERCIAL_BANK,BR008,Savings,P006727,2025-02-19,,Active,Verified,Pune,false,SYNTH_LEGACY_BANK
ACC001342,XXXX81591342,SYNTH_METRO_BANK,BR006,Savings,P001471,2025-10-08,,Active,Verified,Pune,false,SYNTH_LEGACY_BANK
ACC001343,XXXX75611343,SYNTH_CITY_BANK,BR004,Joint,P001133,2013-02-11,,Active,Expired,Pune,true,SYNTH_FINANCE_DB
ACC001344,XXXX57571344,SYNTH_METRO_BANK,BR006,Savings,P000548,2024-02-18,,Active,Verified,Pune,false,SYNTH_KYC_DB
ACC001345,XXXX15721345,SYNTH_UNION_BANK,BR003,Savings,P005701,2014-06-22,,Active,Verified,Pune,false,SYNTH_FINANCE_DB
ACC001346,XXXX39191346,SYNTH_COMMERCIAL_BANK,BR008,Business,P002939,2020-10-18,,Active,Expired,Pune,true,SYNTH_KYC_DB
ACC001347,XXXX25251347,SYNTH_METRO_BANK,BR006,Savings,P000905,2021-01-01,,Active,Verified,Pune,false,SYNTH_FINANCE_DB
ACC001348,XXXX12791348,SYNTH_COOPERATIVE_BANK,BR005,Savings,P000860,2022-10-16,,Active,Verified,Pune,false,SYNTH_FINANCE_DB
ACC001349,XXXX48661349,SYNTH_CITY_BANK,BR004,Savings,P004433,2018-05-05,,Active,Verified,Pune,false,SYNTH_BANK_CORE
ACC001350,XXXX48151350,SYNTH_REGIONAL_BANK,BR007,Savings,P005728,2021-01-10,,Active,Pending,Pune,false,SYNTH_KYC_DB
ACC001351,XXXX32681351,SYNTH_CITY_BANK,BR004,Salary,P001419,2025-07-09,,Active,Verified,Pune,false,SYNTH_BANK_CORE
ACC001352,XXXX89181352,SYNTH_NATIONAL_BANK,BR002,Savings,P003338,2026-06-30,,Active,Verified,Pune,false,SYNTH_BANK_CORE
ACC001353,XXXX83581353,SYNTH_UNION_BANK,BR003,Savings,P000378,2018-09-27,,Active,Verified,Pune,false,SYNTH_BANK_CORE
ACC001354,XXXX13911354,SYNTH_UNION_BANK,BR003,Joint,P003170,2025-02-18,,Dormant,Pending,Pune,false,SYNTH_BANK_CORE
ACC001355,XXXX48321355,SYNTH_UNION_BANK,BR003,Salary,P005643,2024-08-26,,Active,Expired,Pune,true,SYNTH_BANK_CORE
ACC001356,XXXX52931356,SYNTH_REGIONAL_BANK,BR007,Savings,P003192,2019-12-28,,Active,Verified,Pune,false,SYNTH_KYC_DB
ACC001357,XXXX13161357,SYNTH_STATE_BANK,BR001,Savings,P000943,2020-03-12,,Active,Verified,Pune,false,SYNTH_LEGACY_BANK
ACC001358,XXXX87551358,SYNTH_COMMERCIAL_BANK,BR008,Savings,P005495,2022-11-11,2023-01-02,Closed,Verified,Pune,false,SYNTH_FINANCE_DB
ACC001359,XXXX75941359,SYNTH_NATIONAL_BANK,BR002,Savings,P000074,2021-08-16,,Active,Verified,Pune,false,SYNTH_FINANCE_DB
ACC001360,XXXX39751360,SYNTH_COMMERCIAL_BANK,BR008,Savings,P000543,2019-11-08,,Active,Verified,Pune,false,SYNTH_KYC_DB
ACC001361,XXXX50791361,SYNTH_COOPERATIVE_BANK,BR005,Salary,P000304,2013-12-05,,Dormant,Expired,Pune,true,SYNTH_FINANCE_DB
ACC001362,XXXX39281362,SYNTH_CITY_BANK,BR004,Savings,P000642,2022-08-17,,Active,Pending,Pune,false,SYNTH_FINANCE_DB
ACC001363,XXXX20841363,SYNTH_CITY_BANK,BR004,Joint,P004806,2022-08-17,,Active,Verified,Pune,false,SYNTH_BANK_CORE
ACC001364,XXXX87621364,SYNTH_COMMERCIAL_BANK,BR008,Savings,P004596,2021-08-24,,Active,Verified,Pune,false,SYNTH_FINANCE_DB
ACC001365,XXXX34561365,SYNTH_COMMERCIAL_BANK,BR008,Savings,P005003,2025-03-12,2025-10-21,Closed,Restricted,Pune,true,SYNTH_BANK_CORE
ACC001366,XXXX71541366,SYNTH_STATE_BANK,BR001,Savings,P006253,2025-12-14,,Active,Verified,Pune,false,SYNTH_KYC_DB
ACC001367,XXXX52851367,SYNTH_CITY_BANK,BR004,Savings,P002116,2017-05-22,,Active,Verified,Pune,false,SYNTH_FINANCE_DB
ACC001368,XXXX13471368,SYNTH_NATIONAL_BANK,BR002,Savings,P004655,2015-01-27,,Active,Verified,Pune,false,SYNTH_BANK_CORE
ACC001369,XXXX15171369,SYNTH_COMMERCIAL_BANK,BR008,Salary,P002031,2021-03-05,,Active,Verified,Pune,false,SYNTH_LEGACY_BANK
ACC001370,XXXX97671370,SYNTH_NATIONAL_BANK,BR002,Savings,P002670,2025-08-29,,Active,Pending,Pune,false,SYNTH_KYC_DB
ACC001371,XXXX77161371,SYNTH_UNION_BANK,BR003,Savings,P004617,2014-09-14,,Active,Restricted,Pune,true,SYNTH_BANK_CORE
ACC001372,XXXX93681372,SYNTH_CITY_BANK,BR004,Savings,P005901,2013-03-20,,Active,Verified,Pune,false,SYNTH_KYC_DB
ACC001373,XXXX43371373,SYNTH_METRO_BANK,BR006,Savings,P000808,2025-06-20,,Frozen,Expired,Pune,true,SYNTH_BANK_CORE
ACC001374,XXXX15111374,SYNTH_NATIONAL_BANK,BR002,Savings,P002117,2016-05-22,,Dormant,Verified,Pune,false,SYNTH_LEGACY_BANK
ACC001375,XXXX16581375,SYNTH_COOPERATIVE_BANK,BR005,Joint,P000126,2013-08-12,,Active,Verified,Pune,false,SYNTH_LEGACY_BANK
ACC001376,XXXX49161376,SYNTH_NATIONAL_BANK,BR002,Savings,P002618,2012-10-31,,Dormant,Verified,Pune,false,SYNTH_BANK_CORE
ACC001377,XXXX54011377,SYNTH_UNION_BANK,BR003,Current,P001172,2026-01-29,,Active,Verified,Pune,false,SYNTH_LEGACY_BANK
ACC001378,XXXX53231378,SYNTH_UNION_BANK,BR003,Savings,P004396,2015-02-20,,Active,Pending,Pune,false,SYNTH_KYC_DB
ACC001379,XXXX60741379,SYNTH_STATE_BANK,BR001,Business,P006554,2023-03-16,2024-01-27,Closed,Verified,Pune,false,SYNTH_BANK_CORE
ACC001380,XXXX62191380,SYNTH_METRO_BANK,BR006,Savings,P005873,2024-06-01,,Active,Verified,Pune,false,SYNTH_FINANCE_DB
ACC001381,XXXX94961381,SYNTH_REGIONAL_BANK,BR007,Current,P000295,2024-10-07,,Active,Verified,Pune,false,SYNTH_FINANCE_DB
ACC001382,XXXX87461382,SYNTH_UNION_BANK,BR003,Savings,P004901,2013-04-10,2015-09-28,Closed,Verified,Pune,false,SYNTH_FINANCE_DB
ACC001383,XXXX17771383,SYNTH_METRO_BANK,BR006,Savings,P000033,2016-02-19,,Frozen,Verified,Pune,true,SYNTH_LEGACY_BANK
ACC001384,XXXX70781384,SYNTH_CITY_BANK,BR004,Savings,P001295,2025-01-06,,Active,Pending,Pune,false,SYNTH_LEGACY_BANK
ACC001385,XXXX71941385,SYNTH_COMMERCIAL_BANK,BR008,Current,P003798,2025-10-29,,Active,Verified,Pune,false,SYNTH_KYC_DB
ACC001386,XXXX84951386,SYNTH_REGIONAL_BANK,BR007,Salary,P000476,2018-01-10,,Active,Verified,Pune,false,SYNTH_FINANCE_DB
ACC001387,XXXX77081387,SYNTH_METRO_BANK,BR006,Savings,P000847,2024-09-06,,Active,Restricted,Pune,true,SYNTH_LEGACY_BANK
ACC001388,XXXX36721388,SYNTH_NATIONAL_BANK,BR002,Salary,P003426,2015-07-23,,Active,Verified,Pune,false,SYNTH_KYC_DB
ACC001389,XXXX18491389,SYNTH_STATE_BANK,BR001,Savings,P004131,2018-11-14,,Dormant,Verified,Pune,false,SYNTH_FINANCE_DB
ACC001390,XXXX93691390,SYNTH_COMMERCIAL_BANK,BR008,Savings,P004043,2020-11-13,2023-08-25,Closed,Verified,Pune,false,SYNTH_FINANCE_DB
ACC001391,XXXX33491391,SYNTH_STATE_BANK,BR001,Business,P004778,2017-10-19,,Active,Verified,Pune,false,SYNTH_KYC_DB
ACC001392,XXXX72261392,SYNTH_UNION_BANK,BR003,Business,P002222,2022-07-13,,Active,Pending,Pune,false,SYNTH_BANK_CORE
ACC001393,XXXX60371393,SYNTH_METRO_BANK,BR006,Business,P002663,2017-07-30,,Dormant,Pending,Pune,false,SYNTH_LEGACY_BANK
ACC001394,XXXX26031394,SYNTH_COMMERCIAL_BANK,BR008,Savings,P006769,2026-04-04,,Active,Pending,Pune,false,SYNTH_KYC_DB
ACC001395,XXXX85721395,SYNTH_REGIONAL_BANK,BR007,Business,P000240,2019-03-20,2024-07-01,Closed,Verified,Pune,false,SYNTH_KYC_DB
ACC001396,XXXX95031396,SYNTH_REGIONAL_BANK,BR007,Savings,P003517,2013-03-31,,Active,Verified,Pune,false,SYNTH_KYC_DB
ACC001397,XXXX74611397,SYNTH_COMMERCIAL_BANK,BR008,Business,P005073,2015-03-16,,Active,Pending,Pune,false,SYNTH_FINANCE_DB
ACC001398,XXXX74391398,SYNTH_COMMERCIAL_BANK,BR008,Savings,P006068,2019-07-23,,Active,Verified,Pune,false,SYNTH_LEGACY_BANK
ACC001399,XXXX81351399,SYNTH_CITY_BANK,BR004,Joint,P004004,2014-04-13,,Dormant,Verified,Pune,false,SYNTH_FINANCE_DB
ACC001400,XXXX71961400,SYNTH_COMMERCIAL_BANK,BR008,Salary,P006018,2012-05-16,,Active,Verified,Pune,false,SYNTH_KYC_DB
ACC001401,XXXX62801401,SYNTH_CITY_BANK,BR004,Savings,P002214,2021-11-17,,Active,Verified,Pune,false,SYNTH_KYC_DB
ACC001402,XXXX24551402,SYNTH_NATIONAL_BANK,BR002,Current,P001182,2015-08-18,,Active,Expired,Pune,true,SYNTH_KYC_DB
ACC001403,XXXX58971403,SYNTH_NATIONAL_BANK,BR002,Salary,P001864,2025-06-10,,Active,Verified,Pune,false,SYNTH_KYC_DB
ACC001404,XXXX47591404,SYNTH_COOPERATIVE_BANK,BR005,Savings,P002523,2022-05-25,,Active,Verified,Pune,false,SYNTH_FINANCE_DB
ACC001405,XXXX40651405,SYNTH_CITY_BANK,BR004,Current,P006452,2013-05-10,,Active,Expired,Pune,true,SYNTH_BANK_CORE
ACC001406,XXXX18781406,SYNTH_COMMERCIAL_BANK,BR008,Current,P005069,2020-01-27,,Active,Verified,Pune,false,SYNTH_KYC_DB
ACC001407,XXXX49201407,SYNTH_NATIONAL_BANK,BR002,Current,P003845,2018-11-08,2024-03-16,Closed,Verified,Pune,false,SYNTH_FINANCE_DB
ACC001408,XXXX82811408,SYNTH_STATE_BANK,BR001,Savings,P002374,2014-02-17,,Active,Verified,Pune,false,SYNTH_KYC_DB
ACC001409,XXXX89261409,SYNTH_METRO_BANK,BR006,Savings,P003862,2012-09-25,,Active,Verified,Pune,false,SYNTH_FINANCE_DB
ACC001410,XXXX61971410,SYNTH_REGIONAL_BANK,BR007,Joint,P000376,2024-12-31,,Active,Expired,Pune,true,SYNTH_LEGACY_BANK
ACC001411,XXXX80721411,SYNTH_REGIONAL_BANK,BR007,Current,P003958,2018-04-12,,Active,Verified,Pune,false,SYNTH_LEGACY_BANK
ACC001412,XXXX71101412,SYNTH_REGIONAL_BANK,BR007,Business,P003131,2017-11-05,,Active,Verified,Pune,false,SYNTH_FINANCE_DB
ACC001413,XXXX99081413,SYNTH_UNION_BANK,BR003,Savings,P003936,2026-08-22,,Active,Verified,Pune,false,SYNTH_KYC_DB
ACC001414,XXXX17171414,SYNTH_STATE_BANK,BR001,Business,P005385,2017-02-03,,Active,Verified,Pune,false,SYNTH_FINANCE_DB
ACC001415,XXXX78851415,SYNTH_NATIONAL_BANK,BR002,Savings,P005103,2015-09-29,,Dormant,Verified,Pune,false,SYNTH_LEGACY_BANK
ACC001416,XXXX31251416,SYNTH_STATE_BANK,BR001,Savings,P004939,2020-11-12,,Active,Verified,Pune,false,SYNTH_LEGACY_BANK
ACC001417,XXXX95211417,SYNTH_UNION_BANK,BR003,Joint,P001473,2014-01-07,,Active,Verified,Pune,false,SYNTH_KYC_DB
ACC001418,XXXX63541418,SYNTH_NATIONAL_BANK,BR002,Business,P005812,2016-01-02,,Active,Restricted,Pune,true,SYNTH_BANK_CORE
ACC001419,XXXX49551419,SYNTH_UNION_BANK,BR003,Current,P003254,2017-01-17,,Active,Verified,Pune,false,SYNTH_KYC_DB
ACC001420,XXXX68751420,SYNTH_UNION_BANK,BR003,Savings,P000491,2015-04-03,,Active,Verified,Pune,false,SYNTH_FINANCE_DB
ACC001421,XXXX32311421,SYNTH_COOPERATIVE_BANK,BR005,Savings,P003830,2013-08-06,,Active,Verified,Pune,false,SYNTH_KYC_DB
ACC001422,XXXX89821422,SYNTH_STATE_BANK,BR001,Savings,P004171,2026-06-25,2026-07-13,Closed,Verified,Pune,false,SYNTH_BANK_CORE
ACC001423,XXXX81991423,SYNTH_NATIONAL_BANK,BR002,Savings,P000938,2015-03-09,2021-09-24,Closed,Verified,Pune,false,SYNTH_FINANCE_DB
ACC001424,XXXX51601424,SYNTH_COMMERCIAL_BANK,BR008,Salary,P000303,2015-05-22,,Active,Pending,Pune,false,SYNTH_KYC_DB
ACC001425,XXXX73771425,SYNTH_METRO_BANK,BR006,Savings,P002280,2022-04-30,,Dormant,Expired,Pune,true,SYNTH_BANK_CORE
ACC001426,XXXX92301426,SYNTH_COOPERATIVE_BANK,BR005,Salary,P004519,2017-05-17,2024-06-11,Closed,Pending,Pune,false,SYNTH_KYC_DB
ACC001427,XXXX73721427,SYNTH_CITY_BANK,BR004,Savings,P003381,2013-08-11,,Active,Expired,Pune,true,SYNTH_BANK_CORE
ACC001428,XXXX19131428,SYNTH_REGIONAL_BANK,BR007,Current,P000376,2019-06-17,,Frozen,Verified,Pune,true,SYNTH_LEGACY_BANK
ACC001429,XXXX26141429,SYNTH_NATIONAL_BANK,BR002,Salary,P004652,2019-05-19,,Dormant,Verified,Pune,false,SYNTH_LEGACY_BANK
ACC001430,XXXX74431430,SYNTH_METRO_BANK,BR006,Current,P001530,2012-04-07,,Active,Verified,Pune,false,SYNTH_FINANCE_DB
ACC001431,XXXX43811431,SYNTH_COOPERATIVE_BANK,BR005,Savings,P001358,2013-01-21,,Active,Verified,Pune,false,SYNTH_LEGACY_BANK
ACC001432,XXXX16471432,SYNTH_CITY_BANK,BR004,Savings,P006197,2024-03-31,,Dormant,Verified,Pune,false,SYNTH_FINANCE_DB
ACC001433,XXXX31621433,SYNTH_COMMERCIAL_BANK,BR008,Salary,P003122,2015-01-11,,Active,Pending,Pune,false,SYNTH_FINANCE_DB
ACC001434,XXXX47611434,SYNTH_UNION_BANK,BR003,Current,P003230,2014-07-10,,Active,Verified,Pune,false,SYNTH_LEGACY_BANK
ACC001435,XXXX12851435,SYNTH_STATE_BANK,BR001,Savings,P004306,2021-01-25,,Active,Verified,Pune,false,SYNTH_FINANCE_DB
ACC001436,XXXX33881436,SYNTH_UNION_BANK,BR003,Business,P001360,2018-01-16,,Active,Verified,Pune,false,SYNTH_KYC_DB
ACC001437,XXXX33971437,SYNTH_METRO_BANK,BR006,Savings,P005552,2016-11-22,,Active,Verified,Pune,false,SYNTH_BANK_CORE
ACC001438,XXXX76691438,SYNTH_METRO_BANK,BR006,Savings,P004709,2025-05-28,,Active,Verified,Pune,false,SYNTH_KYC_DB
ACC001439,XXXX10351439,SYNTH_NATIONAL_BANK,BR002,Savings,P002782,2013-02-28,,Active,Pending,Pune,false,SYNTH_KYC_DB
ACC001440,XXXX68151440,SYNTH_NATIONAL_BANK,BR002,Savings,P006732,2014-04-06,,Active,Verified,Pune,false,SYNTH_BANK_CORE
ACC001441,XXXX87471441,SYNTH_COMMERCIAL_BANK,BR008,Savings,P004443,2021-10-28,,Active,Expired,Pune,true,SYNTH_KYC_DB
ACC001442,XXXX38531442,SYNTH_NATIONAL_BANK,BR002,Savings,P001626,2016-07-22,,Active,Verified,Pune,false,SYNTH_FINANCE_DB
ACC001443,XXXX44081443,SYNTH_NATIONAL_BANK,BR002,Joint,P005309,2016-05-16,,Dormant,Verified,Pune,false,SYNTH_KYC_DB
ACC001444,XXXX88801444,SYNTH_UNION_BANK,BR003,Business,P006182,2023-07-27,,Active,Verified,Pune,false,SYNTH_BANK_CORE
ACC001445,XXXX88521445,SYNTH_REGIONAL_BANK,BR007,Joint,P005603,2024-02-12,,Active,Restricted,Pune,true,SYNTH_BANK_CORE
ACC001446,XXXX37851446,SYNTH_NATIONAL_BANK,BR002,Savings,P002678,2023-07-19,,Active,Pending,Pune,false,SYNTH_LEGACY_BANK
ACC001447,XXXX22001447,SYNTH_UNION_BANK,BR003,Savings,P004930,2021-05-27,,Active,Verified,Pune,false,SYNTH_BANK_CORE
ACC001448,XXXX13161448,SYNTH_REGIONAL_BANK,BR007,Savings,P002929,2025-10-27,,Active,Verified,Pune,false,SYNTH_BANK_CORE
ACC001449,XXXX19621449,SYNTH_STATE_BANK,BR001,Savings,P003638,2013-04-22,,Active,Restricted,Pune,true,SYNTH_LEGACY_BANK
ACC001450,XXXX64571450,SYNTH_STATE_BANK,BR001,Savings,P002176,2023-09-19,2024-04-10,Closed,Expired,Pune,true,SYNTH_FINANCE_DB
ACC001451,XXXX68231451,SYNTH_REGIONAL_BANK,BR007,Savings,P002840,2019-03-28,,Active,Verified,Pune,false,SYNTH_FINANCE_DB
ACC001452,XXXX51471452,SYNTH_REGIONAL_BANK,BR007,Business,P001108,2012-01-19,,Active,Verified,Pune,false,SYNTH_KYC_DB
ACC001453,XXXX89431453,SYNTH_REGIONAL_BANK,BR007,Business,P006436,2021-05-23,,Active,Expired,Pune,true,SYNTH_FINANCE_DB
ACC001454,XXXX80171454,SYNTH_UNION_BANK,BR003,Savings,P006399,2021-12-19,,Active,Verified,Pune,false,SYNTH_FINANCE_DB
ACC001455,XXXX55841455,SYNTH_REGIONAL_BANK,BR007,Current,P003725,2014-05-08,2023-11-18,Closed,Verified,Pune,false,SYNTH_FINANCE_DB
ACC001456,XXXX63261456,SYNTH_CITY_BANK,BR004,Current,P004200,2016-05-07,,Active,Expired,Pune,true,SYNTH_KYC_DB
ACC001457,XXXX31191457,SYNTH_STATE_BANK,BR001,Business,P005811,2025-06-02,,Active,Expired,Pune,true,SYNTH_KYC_DB
ACC001458,XXXX45001458,SYNTH_COOPERATIVE_BANK,BR005,Salary,P000841,2025-08-20,,Dormant,Verified,Pune,false,SYNTH_KYC_DB
ACC001459,XXXX42361459,SYNTH_NATIONAL_BANK,BR002,Joint,P000564,2023-10-25,,Active,Verified,Pune,false,SYNTH_BANK_CORE
ACC001460,XXXX97951460,SYNTH_NATIONAL_BANK,BR002,Savings,P006014,2016-02-06,,Active,Pending,Pune,false,SYNTH_LEGACY_BANK
