mention_id,document_id,case_id,text_span,start_char,end_char,entity_type,extracted_value,resolved_entity_id,confidence,resolution_status
EM00014893,DOC002979,C002979,MH12RN4523,245,255,VEHICLE,MH12RN4523,,0.0,UNRESOLVED
EM00014894,DOC002979,C002979,9638980046,275,285,PHONE,9638980046,,0.0,UNRESOLVED
EM00014895,DOC002979,C002979,Kondhwa,130,137,LOCATION,Kondhwa,,0.45,AMBIGUOUS
EM00014896,DOC002980,C002980,Manish Sanjay Wagh,44,62,PERSON,Manish Sanjay Wagh,P005870,0.99,RESOLVED
EM00014897,DOC002980,C002980,Abhishek Joshi,149,163,PERSON,Abhishek Joshi,P002821,0.99,RESOLVED
EM00014898,DOC002980,C002980,MH15ML3381,247,257,VEHICLE,MH15ML3381,,0.0,UNRESOLVED
EM00014899,DOC002980,C002980,9685370764,277,287,PHONE,9685370764,,0.0,UNRESOLVED
EM00014900,DOC002980,C002980,Baner,131,136,LOCATION,Baner,,0.45,AMBIGUOUS
EM00014901,DOC002981,C002981,Aanya Pande,49,60,PERSON,Aanya Pande,P004705,0.99,RESOLVED
EM00014902,DOC002981,C002981,Gaurav Pawar,154,166,PERSON,Gaurav Pawar,P001553,0.99,RESOLVED
EM00014903,DOC002981,C002981,MH15ZW2953,250,260,VEHICLE,MH15ZW2953,,0.0,UNRESOLVED
EM00014904,DOC002981,C002981,9352251208,280,290,PHONE,9352251208,,0.0,UNRESOLVED
EM00014905,DOC002981,C002981,Swargate,133,141,LOCATION,Swargate,,0.45,AMBIGUOUS
EM00014906,DOC002982,C002982,Rohan Sutar,43,54,PERSON,Rohan Sutar,P003258,0.99,RESOLVED
EM00014907,DOC002982,C002982,Shreya More,147,158,PERSON,Shreya More,P002392,0.99,RESOLVED
EM00014908,DOC002982,C002982,MH15DY8919,242,252,VEHICLE,MH15DY8919,,0.0,UNRESOLVED
EM00014909,DOC002982,C002982,9265126493,272,282,PHONE,9265126493,,0.0,UNRESOLVED
EM00014910,DOC002982,C002982,Aundh,129,134,LOCATION,Aundh,,0.45,AMBIGUOUS
EM00014911,DOC002983,C002983,Aditya Kulkarni,48,63,PERSON,Aditya Kulkarni,P004517,0.99,RESOLVED
EM00014912,DOC002983,C002983,Manish Mahesh Thakur,148,168,PERSON,Manish Mahesh Thakur,P004905,0.99,RESOLVED
EM00014913,DOC002983,C002983,MH42UT2235,252,262,VEHICLE,MH42UT2235,,0.0,UNRESOLVED
EM00014914,DOC002983,C002983,9552465216,282,292,PHONE,9552465216,,0.0,UNRESOLVED
EM00014915,DOC002983,C002983,Bhosari,128,135,LOCATION,Bhosari,,0.45,AMBIGUOUS
EM00014916,DOC002984,C002984,Dhruv Anil Gaikwad,43,61,PERSON,Dhruv Anil Gaikwad,P004291,0.99,RESOLVED
EM00014917,DOC002984,C002984,Riya S.,151,158,PERSON,Riya S.,P006755,0.99,RESOLVED
EM00014918,DOC002984,C002984,MH15DT8701,242,252,VEHICLE,MH15DT8701,,0.0,UNRESOLVED
EM00014919,DOC002984,C002984,9193453952,272,282,PHONE,9193453952,,0.0,UNRESOLVED
EM00014920,DOC002984,C002984,Yerawada,130,138,LOCATION,Yerawada,,0.45,AMBIGUOUS
EM00014921,DOC002985,C002985,Rohan Pande,48,59,PERSON,Rohan Pande,P000331,0.99,RESOLVED
EM00014922,DOC002985,C002985,Aarav Salunkhe,136,150,PERSON,Aarav Salunkhe,P004265,0.99,RESOLVED
EM00014923,DOC002985,C002985,MH42GC6403,234,244,VEHICLE,MH42GC6403,,0.0,UNRESOLVED
EM00014924,DOC002985,C002985,9649947857,264,274,PHONE,9649947857,,0.0,UNRESOLVED
EM00014925,DOC002985,C002985,Aundh,118,123,LOCATION,Aundh,,0.45,AMBIGUOUS
EM00014926,DOC002986,C002986,Sahil Anil Deshmukh,47,66,PERSON,Sahil Anil Deshmukh,P002993,0.99,RESOLVED
EM00014927,DOC002986,C002986,Vidya Kale,156,166,PERSON,Vidya Kale,P000317,0.99,RESOLVED
EM00014928,DOC002986,C002986,MH12XX8409,250,260,VEHICLE,MH12XX8409,,0.0,UNRESOLVED
EM00014929,DOC002986,C002986,9608791107,280,290,PHONE,9608791107,,0.0,UNRESOLVED
EM00014930,DOC002986,C002986,Hadapsar,135,143,LOCATION,Hadapsar,,0.45,AMBIGUOUS
EM00014931,DOC002987,C002987,Kajal Sanjay More,45,62,PERSON,Kajal Sanjay More,P004203,0.99,RESOLVED
EM00014932,DOC002987,C002987,Rohan Kulkarni,149,163,PERSON,Rohan Kulkarni,P002112,0.99,RESOLVED
EM00014933,DOC002987,C002987,MH42XW1552,247,257,VEHICLE,MH42XW1552,,0.0,UNRESOLVED
EM00014934,DOC002987,C002987,9746742283,277,287,PHONE,9746742283,,0.0,UNRESOLVED
EM00014935,DOC002987,C002987,Baner,131,136,LOCATION,Baner,,0.45,AMBIGUOUS
EM00014936,DOC002988,C002988,Madhura M Dhumal,44,60,PERSON,Madhura M Dhumal,P002446,0.99,RESOLVED
EM00014937,DOC002988,C002988,Omkar Pawar,152,163,PERSON,Omkar Pawar,P001685,0.99,RESOLVED
EM00014938,DOC002988,C002988,MH42WA6300,247,257,VEHICLE,MH42WA6300,,0.0,UNRESOLVED
EM00014939,DOC002988,C002988,9809149658,277,287,PHONE,9809149658,,0.0,UNRESOLVED
EM00014940,DOC002988,C002988,Pimpri,133,139,LOCATION,Pimpri,,0.45,AMBIGUOUS
EM00014941,DOC002989,C002989,Vivek K More,44,56,PERSON,Vivek K More,P000537,0.99,RESOLVED
EM00014942,DOC002989,C002989,Akash Pawar,137,148,PERSON,Akash Pawar,P002901,0.99,RESOLVED
EM00014943,DOC002989,C002989,MH15VC6724,232,242,VEHICLE,MH15VC6724,,0.0,UNRESOLVED
EM00014944,DOC002989,C002989,9152392905,262,272,PHONE,9152392905,,0.0,UNRESOLVED
EM00014945,DOC002989,C002989,Swargate,116,124,LOCATION,Swargate,,0.45,AMBIGUOUS
EM00014946,DOC002990,C002990,Sneha Mahesh Thakur,48,67,PERSON,Sneha Mahesh Thakur,P000259,0.99,RESOLVED
EM00014947,DOC002990,C002990,Swapnil Sawant,145,159,PERSON,Swapnil Sawant,P002597,0.99,RESOLVED
EM00014948,DOC002990,C002990,MH15EH5578,243,253,VEHICLE,MH15EH5578,,0.0,UNRESOLVED
EM00014949,DOC002990,C002990,9447868457,273,283,PHONE,9447868457,,0.0,UNRESOLVED
EM00014950,DOC002990,C002990,Pimpri,126,132,LOCATION,Pimpri,,0.45,AMBIGUOUS
EM00014951,DOC002991,C002991,Nikhil Raj Gore,48,63,PERSON,Nikhil Raj Gore,P003914,0.99,RESOLVED
EM00014952,DOC002991,C002991,Nikita Anil Desai,160,177,PERSON,Nikita Anil Desai,P005529,0.99,RESOLVED
EM00014953,DOC002991,C002991,MH14IN9950,261,271,VEHICLE,MH14IN9950,,0.0,UNRESOLVED
EM00014954,DOC002991,C002991,9984270045,291,301,PHONE,9984270045,,0.0,UNRESOLVED
EM00014955,DOC002991,C002991,Chinchwad,138,147,LOCATION,Chinchwad,,0.45,AMBIGUOUS
EM00014956,DOC002992,C002992,Siddharth Mahesh Mane,48,69,PERSON,Siddharth Mahesh Mane,P003382,0.99,RESOLVED
EM00014957,DOC002992,C002992,Swapnil Sutar,163,176,PERSON,Swapnil Sutar,P006696,0.99,RESOLVED
EM00014958,DOC002992,C002992,MH42SH2509,260,270,VEHICLE,MH42SH2509,,0.0,UNRESOLVED
EM00014959,DOC002992,C002992,9796908844,290,300,PHONE,9796908844,,0.0,UNRESOLVED
EM00014960,DOC002992,C002992,Katraj,144,150,LOCATION,Katraj,,0.45,AMBIGUOUS
EM00014961,DOC002993,C002993,Manish K Patil,48,62,PERSON,Manish K Patil,P000500,0.99,RESOLVED
EM00014962,DOC002993,C002993,Meera Chavan,155,167,PERSON,Meera Chavan,P003601,0.99,RESOLVED
EM00014963,DOC002993,C002993,MH15SH4864,251,261,VEHICLE,MH15SH4864,,0.0,UNRESOLVED
EM00014964,DOC002993,C002993,9284147526,281,291,PHONE,9284147526,,0.0,UNRESOLVED
EM00014965,DOC002993,C002993,Aundh,137,142,LOCATION,Aundh,,0.45,AMBIGUOUS
EM00014966,DOC002994,C002994,Aditya K Kulkarni,49,66,PERSON,Aditya K Kulkarni,P005723,0.99,RESOLVED
EM00014967,DOC002994,C002994,Deepa Ramesh Bhosale,157,177,PERSON,Deepa Ramesh Bhosale,P003700,0.99,RESOLVED
EM00014968,DOC002994,C002994,MH14JV9898,261,271,VEHICLE,MH14JV9898,,0.0,UNRESOLVED
EM00014969,DOC002994,C002994,9558198709,291,301,PHONE,9558198709,,0.0,UNRESOLVED
EM00014970,DOC002994,C002994,Wakad,139,144,LOCATION,Wakad,,0.45,AMBIGUOUS
EM00014971,DOC002995,C002995,Aditi Sanjay Sharma,47,66,PERSON,Aditi Sanjay Sharma,P002641,0.99,RESOLVED
EM00014972,DOC002995,C002995,Sneha Kulkarni,151,165,PERSON,Sneha Kulkarni,P006354,0.99,RESOLVED
EM00014973,DOC002995,C002995,MH12EZ7705,249,259,VEHICLE,MH12EZ7705,,0.0,UNRESOLVED
EM00014974,DOC002995,C002995,9850555126,279,289,PHONE,9850555126,,0.0,UNRESOLVED
EM00014975,DOC002995,C002995,Kondhwa,131,138,LOCATION,Kondhwa,,0.45,AMBIGUOUS
EM00014976,DOC002996,C002996,Sneha Wagh,44,54,PERSON,Sneha Wagh,P006651,0.99,RESOLVED
EM00014977,DOC002996,C002996,Ritesh Anil Joshi,150,167,PERSON,Ritesh Anil Joshi,P005462,0.99,RESOLVED
EM00014978,DOC002996,C002996,MH12QC5315,251,261,VEHICLE,MH12QC5315,,0.0,UNRESOLVED
EM00014979,DOC002996,C002996,9724600423,281,291,PHONE,9724600423,,0.0,UNRESOLVED
EM00014980,DOC002996,C002996,Hadapsar,129,137,LOCATION,Hadapsar,,0.45,AMBIGUOUS
EM00014981,DOC002997,C002997,Anjali K More,45,58,PERSON,Anjali K More,P000963,0.99,RESOLVED
EM00014982,DOC002997,C002997,Yash D.,135,142,PERSON,Yash D.,P001706,0.99,RESOLVED
EM00014983,DOC002997,C002997,MH12RJ1863,226,236,VEHICLE,MH12RJ1863,,0.0,UNRESOLVED
EM00014984,DOC002997,C002997,9548479145,256,266,PHONE,9548479145,,0.0,UNRESOLVED
EM00014985,DOC002997,C002997,Baner,117,122,LOCATION,Baner,,0.45,AMBIGUOUS
EM00014986,DOC002998,C002998,Pranav Thakur,48,61,PERSON,Pranav Thakur,P003602,0.99,RESOLVED
EM00014987,DOC002998,C002998,Nikhil A Sharma,156,171,PERSON,Nikhil A Sharma,P006604,0.99,RESOLVED
EM00014988,DOC002998,C002998,MH42TA8162,255,265,VEHICLE,MH42TA8162,,0.0,UNRESOLVED
EM00014989,DOC002998,C002998,9804532054,285,295,PHONE,9804532054,,0.0,UNRESOLVED
EM00014990,DOC002998,C002998,Kondhwa,136,143,LOCATION,Kondhwa,,0.45,AMBIGUOUS
EM00014991,DOC002999,C002999,Shreya Naik,44,55,PERSON,Shreya Naik,P005819,0.99,RESOLVED
EM00014992,DOC002999,C002999,Madhura P Gore,135,149,PERSON,Madhura P Gore,P002025,0.99,RESOLVED
EM00014993,DOC002999,C002999,MH14HQ5387,233,243,VEHICLE,MH14HQ5387,,0.0,UNRESOLVED
EM00014994,DOC002999,C002999,9134025934,263,273,PHONE,9134025934,,0.0,UNRESOLVED
EM00014995,DOC002999,C002999,Hadapsar,114,122,LOCATION,Hadapsar,,0.45,AMBIGUOUS
EM00014996,DOC003000,C003000,G. Deshmukh,43,54,PERSON,G. Deshmukh,P006301,0.99,RESOLVED
EM00014997,DOC003000,C003000,Vikas Gore,147,157,PERSON,Vikas Gore,P002202,0.99,RESOLVED
EM00014998,DOC003000,C003000,MH14BR4522,241,251,VEHICLE,MH14BR4522,,0.0,UNRESOLVED
EM00014999,DOC003000,C003000,9175625174,271,281,PHONE,9175625174,,0.0,UNRESOLVED
EM00015000,DOC003000,C003000,Viman Nagar,123,134,LOCATION,Viman Nagar,,0.45,AMBIGUOUS
EM00015001,DOC003001,C003001,Mayur Chavan,43,55,PERSON,Mayur Chavan,P000015,0.99,RESOLVED
EM00015002,DOC003001,C003001,Shreya Bhosale,136,150,PERSON,Shreya Bhosale,P005402,0.99,RESOLVED
EM00015003,DOC003001,C003001,MH15FM7298,234,244,VEHICLE,MH15FM7298,,0.0,UNRESOLVED
EM00015004,DOC003001,C003001,9116427787,264,274,PHONE,9116427787,,0.0,UNRESOLVED
EM00015005,DOC003001,C003001,Swargate,115,123,LOCATION,Swargate,,0.45,AMBIGUOUS
EM00015006,DOC003002,C003002,Kajal Sawant,45,57,PERSON,Kajal Sawant,P001191,0.99,RESOLVED
EM00015007,DOC003002,C003002,Tanvi Dhumal,137,149,PERSON,Tanvi Dhumal,P002320,0.99,RESOLVED
EM00015008,DOC003002,C003002,MH14TS7037,233,243,VEHICLE,MH14TS7037,,0.0,UNRESOLVED
EM00015009,DOC003002,C003002,9301759057,263,273,PHONE,9301759057,,0.0,UNRESOLVED
EM00015010,DOC003002,C003002,Kothrud,117,124,LOCATION,Kothrud,,0.45,AMBIGUOUS
EM00015011,DOC003003,C003003,Omkar Wagh,48,58,PERSON,Omkar Wagh,P003920,0.99,RESOLVED
EM00015012,DOC003003,C003003,Vivek Deshmukh,167,181,PERSON,Vivek Deshmukh,P000021,0.99,RESOLVED
EM00015013,DOC003003,C003003,MH42ON4272,265,275,VEHICLE,MH42ON4272,,0.0,UNRESOLVED
EM00015014,DOC003003,C003003,9848750768,295,305,PHONE,9848750768,,0.0,UNRESOLVED
EM00015015,DOC003003,C003003,Bhosari,147,154,LOCATION,Bhosari,,0.45,AMBIGUOUS
EM00015016,DOC003004,C003004,Mayur Sanjay Thakur,45,64,PERSON,Mayur Sanjay Thakur,P000600,0.99,RESOLVED
EM00015017,DOC003004,C003004,Rohit Prakash Pande,158,177,PERSON,Rohit Prakash Pande,P004131,0.99,RESOLVED
EM00015018,DOC003004,C003004,MH42MW3146,261,271,VEHICLE,MH42MW3146,,0.0,UNRESOLVED
EM00015019,DOC003004,C003004,9289130511,291,301,PHONE,9289130511,,0.0,UNRESOLVED
EM00015020,DOC003004,C003004,Baner,140,145,LOCATION,Baner,,0.45,AMBIGUOUS
EM00015021,DOC003005,C003005,Aditya R Thakur,45,60,PERSON,Aditya R Thakur,P006350,0.99,RESOLVED
EM00015022,DOC003005,C003005,Gaurav Chavan,169,182,PERSON,Gaurav Chavan,P003994,0.99,RESOLVED
EM00015023,DOC003005,C003005,MH12LE1880,266,276,VEHICLE,MH12LE1880,,0.0,UNRESOLVED
EM00015024,DOC003005,C003005,9965050376,296,306,PHONE,9965050376,,0.0,UNRESOLVED
EM00015025,DOC003005,C003005,Bhosari,149,156,LOCATION,Bhosari,,0.45,AMBIGUOUS
EM00015026,DOC003006,C003006,Nandini Kulkarni,47,63,PERSON,Nandini Kulkarni,P001911,0.99,RESOLVED
EM00015027,DOC003006,C003006,Aanya Dhumal,142,154,PERSON,Aanya Dhumal,P004801,0.99,RESOLVED
EM00015028,DOC003006,C003006,MH15BK4180,238,248,VEHICLE,MH15BK4180,,0.0,UNRESOLVED
EM00015029,DOC003006,C003006,9974126260,268,278,PHONE,9974126260,,0.0,UNRESOLVED
EM00015030,DOC003006,C003006,Pimpri,123,129,LOCATION,Pimpri,,0.45,AMBIGUOUS
EM00015031,DOC003007,C003007,Vidya Desai,43,54,PERSON,Vidya Desai,P005476,0.99,RESOLVED
EM00015032,DOC003007,C003007,Saurabh Kadam,164,177,PERSON,Saurabh Kadam,P006464,0.99,RESOLVED
EM00015033,DOC003007,C003007,MH12XQ8308,261,271,VEHICLE,MH12XQ8308,,0.0,UNRESOLVED
EM00015034,DOC003007,C003007,9824201668,291,301,PHONE,9824201668,,0.0,UNRESOLVED
EM00015035,DOC003007,C003007,Swargate,143,151,LOCATION,Swargate,,0.45,AMBIGUOUS
EM00015036,DOC003008,C003008,Saurabh Pawar,47,60,PERSON,Saurabh Pawar,P001168,0.99,RESOLVED
EM00015037,DOC003008,C003008,R. Bhosale,163,173,PERSON,R. Bhosale,P000568,0.99,RESOLVED
EM00015038,DOC003008,C003008,MH42FX2427,257,267,VEHICLE,MH42FX2427,,0.0,UNRESOLVED
EM00015039,DOC003008,C003008,9110088189,287,297,PHONE,9110088189,,0.0,UNRESOLVED
EM00015040,DOC003008,C003008,Kothrud,143,150,LOCATION,Kothrud,,0.45,AMBIGUOUS
EM00015041,DOC003009,C003009,Nandini D Shinde,47,63,PERSON,Nandini D Shinde,P005702,0.99,RESOLVED
EM00015042,DOC003009,C003009,A. Desai,158,166,PERSON,A. Desai,P005461,0.99,RESOLVED
EM00015043,DOC003009,C003009,MH15DH4386,250,260,VEHICLE,MH15DH4386,,0.0,UNRESOLVED
EM00015044,DOC003009,C003009,9378304713,280,290,PHONE,9378304713,,0.0,UNRESOLVED
EM00015045,DOC003009,C003009,Bhosari,138,145,LOCATION,Bhosari,,0.45,AMBIGUOUS
EM00015046,DOC003010,C003010,Vivek Patil,47,58,PERSON,Vivek Patil,P004813,0.99,RESOLVED
EM00015047,DOC003010,C003010,Kajal More,145,155,PERSON,Kajal More,P001506,0.99,RESOLVED
EM00015048,DOC003010,C003010,MH42EA7445,239,249,VEHICLE,MH42EA7445,,0.0,UNRESOLVED
EM00015049,DOC003010,C003010,9285923094,269,279,PHONE,9285923094,,0.0,UNRESOLVED
EM00015050,DOC003010,C003010,Aundh,127,132,LOCATION,Aundh,,0.45,AMBIGUOUS
EM00015051,DOC003011,C003011,Sakshi Mahesh Salunkhe,47,69,PERSON,Sakshi Mahesh Salunkhe,P003248,0.99,RESOLVED
EM00015052,DOC003011,C003011,Rahul Wagh,182,192,PERSON,Rahul Wagh,P001955,0.99,RESOLVED
EM00015053,DOC003011,C003011,MH42QP1959,276,286,VEHICLE,MH42QP1959,,0.0,UNRESOLVED
EM00015054,DOC003011,C003011,9834510024,306,316,PHONE,9834510024,,0.0,UNRESOLVED
EM00015055,DOC003011,C003011,Viman Nagar,158,169,LOCATION,Viman Nagar,,0.45,AMBIGUOUS
EM00015056,DOC003012,C003012,Dhruv V Desai,47,60,PERSON,Dhruv V Desai,P003989,0.99,RESOLVED
EM00015057,DOC003012,C003012,Vikas Kadam,140,151,PERSON,Vikas Kadam,P005831,0.99,RESOLVED
EM00015058,DOC003012,C003012,MH14OB3071,235,245,VEHICLE,MH14OB3071,,0.0,UNRESOLVED
EM00015059,DOC003012,C003012,9337785856,265,275,PHONE,9337785856,,0.0,UNRESOLVED
EM00015060,DOC003012,C003012,Kothrud,120,127,LOCATION,Kothrud,,0.45,AMBIGUOUS
EM00015061,DOC003013,C003013,S. Joshi,44,52,PERSON,S. Joshi,P006033,0.99,RESOLVED
EM00015062,DOC003013,C003013,Vikas Wagh,142,152,PERSON,Vikas Wagh,P000636,0.99,RESOLVED
EM00015063,DOC003013,C003013,MH42NF8360,236,246,VEHICLE,MH42NF8360,,0.0,UNRESOLVED
EM00015064,DOC003013,C003013,9358113599,266,276,PHONE,9358113599,,0.0,UNRESOLVED
EM00015065,DOC003013,C003013,Hadapsar,121,129,LOCATION,Hadapsar,,0.45,AMBIGUOUS
EM00015066,DOC003014,C003014,Sneha Sutar,46,57,PERSON,Sneha Sutar,P002423,0.99,RESOLVED
EM00015067,DOC003014,C003014,Aditi Thakur,145,157,PERSON,Aditi Thakur,P005966,0.99,RESOLVED
EM00015068,DOC003014,C003014,MH12FA9628,241,251,VEHICLE,MH12FA9628,,0.0,UNRESOLVED
EM00015069,DOC003014,C003014,9994587256,271,281,PHONE,9994587256,,0.0,UNRESOLVED
EM00015070,DOC003014,C003014,Katraj,126,132,LOCATION,Katraj,,0.45,AMBIGUOUS
EM00015071,DOC003015,C003015,Simran R Joshi,45,59,PERSON,Simran R Joshi,P001170,0.99,RESOLVED
EM00015072,DOC003015,C003015,R. Shinde,138,147,PERSON,R. Shinde,P000582,0.99,RESOLVED
EM00015073,DOC003015,C003015,MH12HS1380,231,241,VEHICLE,MH12HS1380,,0.0,UNRESOLVED
EM00015074,DOC003015,C003015,9400215057,261,271,PHONE,9400215057,,0.0,UNRESOLVED
EM00015075,DOC003015,C003015,Katraj,119,125,LOCATION,Katraj,,0.45,AMBIGUOUS
EM00015076,DOC003016,C003016,Akash Patil,46,57,PERSON,Akash Patil,P001137,0.99,RESOLVED
EM00015077,DOC003016,C003016,Ananya Desai,152,164,PERSON,Ananya Desai,P005735,0.99,RESOLVED
EM00015078,DOC003016,C003016,MH12CW7348,248,258,VEHICLE,MH12CW7348,,0.0,UNRESOLVED
EM00015079,DOC003016,C003016,9904303528,278,288,PHONE,9904303528,,0.0,UNRESOLVED
EM00015080,DOC003016,C003016,Bhosari,132,139,LOCATION,Bhosari,,0.45,AMBIGUOUS
EM00015081,DOC003017,C003017,Siddharth Jadhav,43,59,PERSON,Siddharth Jadhav,P004622,0.99,RESOLVED
EM00015082,DOC003017,C003017,Pranav Mane,152,163,PERSON,Pranav Mane,P005676,0.99,RESOLVED
EM00015083,DOC003017,C003017,MH15KA2319,247,257,VEHICLE,MH15KA2319,,0.0,UNRESOLVED
EM00015084,DOC003017,C003017,9920664962,277,287,PHONE,9920664962,,0.0,UNRESOLVED
EM00015085,DOC003017,C003017,Kothrud,132,139,LOCATION,Kothrud,,0.45,AMBIGUOUS
EM00015086,DOC003018,C003018,S. Thakur,43,52,PERSON,S. Thakur,P003361,0.99,RESOLVED
EM00015087,DOC003018,C003018,Arjun Prakash Sutar,139,158,PERSON,Arjun Prakash Sutar,P000659,0.99,RESOLVED
EM00015088,DOC003018,C003018,MH14JX5672,242,252,VEHICLE,MH14JX5672,,0.0,UNRESOLVED
EM00015089,DOC003018,C003018,9978855140,272,282,PHONE,9978855140,,0.0,UNRESOLVED
EM00015090,DOC003018,C003018,Baner,121,126,LOCATION,Baner,,0.45,AMBIGUOUS
EM00015091,DOC003019,C003019,Amit Chavan,46,57,PERSON,Amit Chavan,P006270,0.99,RESOLVED
EM00015092,DOC003019,C003019,Simran D Sutar,142,156,PERSON,Simran D Sutar,P006727,0.99,RESOLVED
EM00015093,DOC003019,C003019,MH12VA7687,240,250,VEHICLE,MH12VA7687,,0.0,UNRESOLVED
EM00015094,DOC003019,C003019,9464235211,270,280,PHONE,9464235211,,0.0,UNRESOLVED
EM00015095,DOC003019,C003019,Vishrantwadi,117,129,LOCATION,Vishrantwadi,,0.45,AMBIGUOUS
EM00015096,DOC003020,C003020,Anjali Prakash Kale,43,62,PERSON,Anjali Prakash Kale,P000677,0.99,RESOLVED
EM00015097,DOC003020,C003020,Siddharth Dilip Shinde,165,187,PERSON,Siddharth Dilip Shinde,P003779,0.99,RESOLVED
EM00015098,DOC003020,C003020,MH42UA3402,271,281,VEHICLE,MH42UA3402,,0.0,UNRESOLVED
EM00015099,DOC003020,C003020,9886307733,301,311,PHONE,9886307733,,0.0,UNRESOLVED
EM00015100,DOC003020,C003020,Kondhwa,145,152,LOCATION,Kondhwa,,0.45,AMBIGUOUS
EM00015101,DOC003021,C003021,D. Naik,48,55,PERSON,D. Naik,P002714,0.99,RESOLVED
EM00015102,DOC003021,C003021,Kajal Chavan,151,163,PERSON,Kajal Chavan,P000156,0.99,RESOLVED
EM00015103,DOC003021,C003021,MH12SX8094,247,257,VEHICLE,MH12SX8094,,0.0,UNRESOLVED
EM00015104,DOC003021,C003021,9377160687,277,287,PHONE,9377160687,,0.0,UNRESOLVED
EM00015105,DOC003021,C003021,Kondhwa,131,138,LOCATION,Kondhwa,,0.45,AMBIGUOUS
EM00015106,DOC003022,C003022,T. Kulkarni,49,60,PERSON,T. Kulkarni,P002966,0.99,RESOLVED
EM00015107,DOC003022,C003022,Yash Raj Kulkarni,166,183,PERSON,Yash Raj Kulkarni,P003905,0.99,RESOLVED
EM00015108,DOC003022,C003022,MH15HN5020,267,277,VEHICLE,MH15HN5020,,0.0,UNRESOLVED
EM00015109,DOC003022,C003022,9538827749,297,307,PHONE,9538827749,,0.0,UNRESOLVED
EM00015110,DOC003022,C003022,Dhankawadi,143,153,LOCATION,Dhankawadi,,0.45,AMBIGUOUS
EM00015111,DOC003023,C003023,Gaurav Mahesh Bhosale,46,67,PERSON,Gaurav Mahesh Bhosale,P001134,0.99,RESOLVED
EM00015112,DOC003023,C003023,Omkar Naik,145,155,PERSON,Omkar Naik,P001788,0.99,RESOLVED
EM00015113,DOC003023,C003023,MH12PV2895,239,249,VEHICLE,MH12PV2895,,0.0,UNRESOLVED
EM00015114,DOC003023,C003023,9854460474,269,279,PHONE,9854460474,,0.0,UNRESOLVED
EM00015115,DOC003023,C003023,Baner,127,132,LOCATION,Baner,,0.45,AMBIGUOUS
EM00015116,DOC003024,C003024,Ananya D Naik,44,57,PERSON,Ananya D Naik,P004099,0.99,RESOLVED
EM00015117,DOC003024,C003024,Isha Joshi,148,158,PERSON,Isha Joshi,P006330,0.99,RESOLVED
EM00015118,DOC003024,C003024,MH12IJ7432,242,252,VEHICLE,MH12IJ7432,,0.0,UNRESOLVED
EM00015119,DOC003024,C003024,9309973361,272,282,PHONE,9309973361,,0.0,UNRESOLVED
EM00015120,DOC003024,C003024,Aundh,130,135,LOCATION,Aundh,,0.45,AMBIGUOUS
EM00015121,DOC003025,C003025,Aniket M More,43,56,PERSON,Aniket M More,P004885,0.99,RESOLVED
EM00015122,DOC003025,C003025,Siddharth Sawant,150,166,PERSON,Siddharth Sawant,P005474,0.99,RESOLVED
EM00015123,DOC003025,C003025,MH15NE4878,250,260,VEHICLE,MH15NE4878,,0.0,UNRESOLVED
EM00015124,DOC003025,C003025,9627760402,280,290,PHONE,9627760402,,0.0,UNRESOLVED
EM00015125,DOC003025,C003025,Wakad,132,137,LOCATION,Wakad,,0.45,AMBIGUOUS
EM00015126,DOC003026,C003026,Sneha V Wagh,46,58,PERSON,Sneha V Wagh,P005003,0.99,RESOLVED
EM00015127,DOC003026,C003026,Riya Bhosale,155,167,PERSON,Riya Bhosale,P000197,0.99,RESOLVED
EM00015128,DOC003026,C003026,MH14OK5044,251,261,VEHICLE,MH14OK5044,,0.0,UNRESOLVED
EM00015129,DOC003026,C003026,9884512370,281,291,PHONE,9884512370,,0.0,UNRESOLVED
EM00015130,DOC003026,C003026,Yerawada,134,142,LOCATION,Yerawada,,0.45,AMBIGUOUS
EM00015131,DOC003027,C003027,Vaishnavi Mahesh More,48,69,PERSON,Vaishnavi Mahesh More,P001209,0.99,RESOLVED
EM00015132,DOC003027,C003027,Swapnil Kiran Wagh,163,181,PERSON,Swapnil Kiran Wagh,P005423,0.99,RESOLVED
EM00015133,DOC003027,C003027,MH14TZ8242,265,275,VEHICLE,MH14TZ8242,,0.0,UNRESOLVED
EM00015134,DOC003027,C003027,9877596643,295,305,PHONE,9877596643,,0.0,UNRESOLVED
EM00015135,DOC003027,C003027,Aundh,145,150,LOCATION,Aundh,,0.45,AMBIGUOUS
EM00015136,DOC003028,C003028,Pooja K Kale,45,57,PERSON,Pooja K Kale,P004969,0.99,RESOLVED
EM00015137,DOC003028,C003028,Abhishek More,141,154,PERSON,Abhishek More,P006388,0.99,RESOLVED
EM00015138,DOC003028,C003028,MH12TF3810,238,248,VEHICLE,MH12TF3810,,0.0,UNRESOLVED
EM00015139,DOC003028,C003028,9133018962,268,278,PHONE,9133018962,,0.0,UNRESOLVED
EM00015140,DOC003028,C003028,Viman Nagar,117,128,LOCATION,Viman Nagar,,0.45,AMBIGUOUS
EM00015141,DOC003029,C003029,Pooja Salunkhe,44,58,PERSON,Pooja Salunkhe,P004884,0.99,RESOLVED
EM00015142,DOC003029,C003029,Yash S Gore,154,165,PERSON,Yash S Gore,P003652,0.99,RESOLVED
