phone_id,phone_number,country_code,carrier,circle,activation_date,deactivation_date,phone_status,registered_person_id,source
PH001821,9545339293,+91,Carrier_B,Maharashtra,2013-12-14,,Active,P002735,SYNTH_LEGACY_DB
PH001822,9531636337,+91,Carrier_A,Maharashtra,2010-07-16,,Active,P006038,SYNTH_TELECOM_DB
PH001823,9480815388,+91,Carrier_D,Maharashtra,2024-11-09,,Active,P001573,SYNTH_TELECOM_DB
PH001824,9346951983,+91,Carrier_B,Maharashtra,2026-08-07,,Active,P001705,SYNTH_IDENTITY_DB
PH001825,9381212263,+91,Carrier_B,Maharashtra,2023-03-10,2026-08-29,Reassigned,P002008,SYNTH_LEGACY_DB
PH001826,9263472362,+91,Carrier_A,Maharashtra,2024-06-22,,Active,P004968,SYNTH_LEGACY_DB
PH001827,9268599960,+91,Carrier_A,Maharashtra,2012-11-25,,Active,P000460,SYNTH_TELECOM_DB
PH001828,9205251815,+91,Carrier_A,Maharashtra,2012-05-17,,Active,P002298,SYNTH_TELECOM_DB
PH001829,9292775991,+91,Carrier_C,Maharashtra,2014-02-26,,Active,P005305,SYNTH_TELECOM_DB
PH001830,9726014440,+91,Carrier_E,Maharashtra,2015-11-22,,Active,P004247,SYNTH_TELECOM_DB
PH001831,9531018967,+91,Carrier_E,Maharashtra,2013-08-12,,Active,P006666,SYNTH_CDR_DB
PH001832,9883366583,+91,Carrier_A,Maharashtra,2025-05-10,,Active,P002686,SYNTH_TELECOM_DB
PH001833,9814389963,+91,Carrier_A,Maharashtra,2021-04-29,,Active,P004796,SYNTH_TELECOM_DB
PH001834,9559025742,+91,Carrier_C,Maharashtra,2022-05-26,,Active,P004963,SYNTH_TELECOM_DB
PH001835,9596049672,+91,Carrier_A,Maharashtra,2021-03-14,2022-10-16,Suspended,P004780,SYNTH_CDR_DB
PH001836,9460799525,+91,Carrier_B,Maharashtra,2014-01-23,,Active,P005997,SYNTH_CDR_DB
PH001837,9420796314,+91,Carrier_D,Maharashtra,2020-10-08,2024-10-07,Inactive,P001226,SYNTH_IDENTITY_DB
PH001838,9425616165,+91,Carrier_E,Maharashtra,2021-09-11,2025-05-05,Inactive,P000765,SYNTH_CDR_DB
PH001839,9415554976,+91,Carrier_A,Maharashtra,2011-06-16,2013-12-01,Suspended,P004604,SYNTH_TELECOM_DB
PH001840,9704954976,+91,Carrier_B,Maharashtra,2021-02-10,2022-11-13,Inactive,P005452,SYNTH_CDR_DB
PH001841,9457083246,+91,Carrier_B,Maharashtra,2014-06-05,2016-09-27,Suspended,P001007,SYNTH_CDR_DB
PH001842,9416426435,+91,Carrier_A,Maharashtra,2013-12-29,,Active,P003046,SYNTH_TELECOM_DB
PH001843,9833790999,+91,Carrier_E,Maharashtra,2025-12-27,,Active,P003160,SYNTH_CDR_DB
PH001844,9377708234,+91,Carrier_B,Maharashtra,2022-12-22,,Active,P000286,SYNTH_TELECOM_DB
PH001845,9533304583,+91,Carrier_D,Maharashtra,2024-09-16,,Active,P003606,SYNTH_CDR_DB
PH001846,9203766320,+91,Carrier_D,Maharashtra,2022-06-13,,Active,P006515,SYNTH_TELECOM_DB
PH001847,9765879764,+91,Carrier_C,Maharashtra,2021-02-23,,Active,P004736,SYNTH_TELECOM_DB
PH001848,9187205081,+91,Carrier_A,Maharashtra,2023-10-20,,Active,P006685,SYNTH_TELECOM_DB
PH001849,9984997168,+91,Carrier_E,Maharashtra,2014-07-17,,Active,P000858,SYNTH_TELECOM_DB
PH001850,9820356706,+91,Carrier_B,Maharashtra,2012-07-27,,Active,P006611,SYNTH_TELECOM_DB
PH001851,9782963837,+91,Carrier_A,Maharashtra,2017-10-16,,Active,P000650,SYNTH_TELECOM_DB
PH001852,9201910807,+91,Carrier_E,Maharashtra,2023-11-04,2026-08-29,Inactive,P003391,SYNTH_TELECOM_DB
PH001853,9301823155,+91,Carrier_D,Maharashtra,2014-01-30,2014-03-26,Suspended,P001447,SYNTH_IDENTITY_DB
PH001854,9835132240,+91,Carrier_B,Maharashtra,2012-05-26,,Active,P001347,SYNTH_IDENTITY_DB
PH001855,9608337725,+91,Carrier_A,Maharashtra,2025-07-18,2026-08-29,Inactive,P000252,SYNTH_LEGACY_DB
PH001856,9242139840,+91,Carrier_B,Maharashtra,2015-01-13,,Active,P005542,SYNTH_TELECOM_DB
PH001857,9612335994,+91,Carrier_C,Maharashtra,2012-11-30,,Active,P002474,SYNTH_TELECOM_DB
PH001858,9426368741,+91,Carrier_B,Maharashtra,2011-02-09,,Active,P004847,SYNTH_CDR_DB
PH001859,9217458634,+91,Carrier_B,Maharashtra,2025-08-09,2026-08-29,Inactive,P005271,SYNTH_CDR_DB
PH001860,9258153134,+91,Carrier_C,Maharashtra,2023-01-27,,Active,P001062,SYNTH_CDR_DB
PH001861,9788582405,+91,Carrier_A,Maharashtra,2014-01-17,2016-02-01,Suspended,P005588,SYNTH_TELECOM_DB
PH001862,9451561864,+91,Carrier_E,Maharashtra,2016-09-16,,Active,P002497,SYNTH_TELECOM_DB
PH001863,9549822649,+91,Carrier_A,Maharashtra,2024-12-20,,Active,P006804,SYNTH_TELECOM_DB
PH001864,9488488486,+91,Carrier_B,Maharashtra,2021-03-14,2022-08-23,Inactive,P005670,SYNTH_CDR_DB
PH001865,9648823713,+91,Carrier_B,Maharashtra,2013-04-19,,Active,P005350,SYNTH_TELECOM_DB
PH001866,9712881382,+91,Carrier_A,Maharashtra,2019-11-10,2022-12-15,Inactive,P004055,SYNTH_LEGACY_DB
PH001867,9151764429,+91,Carrier_B,Maharashtra,2012-01-08,,Active,P005533,SYNTH_TELECOM_DB
PH001868,9921070462,+91,Carrier_B,Maharashtra,2024-09-12,,Active,P003487,SYNTH_LEGACY_DB
PH001869,9668156130,+91,Carrier_A,Maharashtra,2012-02-02,2012-06-25,Suspended,P000139,SYNTH_TELECOM_DB
PH001870,9292377869,+91,Carrier_A,Maharashtra,2024-12-25,,Active,P001538,SYNTH_IDENTITY_DB
PH001871,9176840790,+91,Carrier_B,Maharashtra,2024-07-17,,Active,P006606,SYNTH_TELECOM_DB
PH001872,9656194708,+91,Carrier_E,Maharashtra,2011-06-04,,Active,P001090,SYNTH_TELECOM_DB
PH001873,9216503732,+91,Carrier_D,Maharashtra,2021-02-25,,Active,P001650,SYNTH_CDR_DB
PH001874,9692014622,+91,Carrier_D,Maharashtra,2016-06-18,2018-08-29,Inactive,P002903,SYNTH_CDR_DB
PH001875,9534182625,+91,Carrier_C,Maharashtra,2016-12-17,,Active,P005826,SYNTH_TELECOM_DB
PH001876,9970002793,+91,Carrier_C,Maharashtra,2022-11-01,,Active,P003372,SYNTH_IDENTITY_DB
PH001877,9823250152,+91,Carrier_C,Maharashtra,2013-11-27,2014-06-07,Reassigned,P000742,SYNTH_CDR_DB
PH001878,9527875669,+91,Carrier_B,Maharashtra,2012-07-31,,Active,P005272,SYNTH_TELECOM_DB
PH001879,9388976573,+91,Carrier_C,Maharashtra,2010-02-05,,Active,P006739,SYNTH_TELECOM_DB
PH001880,9624048379,+91,Carrier_A,Maharashtra,2023-02-12,,Active,P003534,SYNTH_LEGACY_DB
PH001881,9727663184,+91,Carrier_A,Maharashtra,2023-11-02,,Active,P005798,SYNTH_CDR_DB
PH001882,9267708716,+91,Carrier_A,Maharashtra,2016-05-27,,Active,P005294,SYNTH_CDR_DB
PH001883,9558216026,+91,Carrier_B,Maharashtra,2013-08-05,,Active,P006688,SYNTH_TELECOM_DB
PH001884,9599225489,+91,Carrier_B,Maharashtra,2021-09-28,,Active,P002155,SYNTH_IDENTITY_DB
PH001885,9360574037,+91,Carrier_A,Maharashtra,2016-03-07,2018-04-06,Inactive,P003868,SYNTH_TELECOM_DB
PH001886,9596753296,+91,Carrier_B,Maharashtra,2011-03-21,,Active,P001315,SYNTH_LEGACY_DB
PH001887,9480285884,+91,Carrier_B,Maharashtra,2013-01-03,,Active,P005657,SYNTH_TELECOM_DB
PH001888,9858240807,+91,Carrier_A,Maharashtra,2014-05-30,2016-10-17,Reassigned,P005268,SYNTH_CDR_DB
PH001889,9147219043,+91,Carrier_A,Maharashtra,2025-05-20,,Active,P004616,SYNTH_IDENTITY_DB
PH001890,9274056325,+91,Carrier_D,Maharashtra,2021-04-10,,Active,P005111,SYNTH_TELECOM_DB
PH001891,9774387549,+91,Carrier_B,Maharashtra,2011-12-16,2015-05-07,Inactive,P000252,SYNTH_CDR_DB
PH001892,9853465153,+91,Carrier_C,Maharashtra,2016-02-06,,Active,P001326,SYNTH_TELECOM_DB
PH001893,9940152001,+91,Carrier_C,Maharashtra,2010-07-31,,Active,P006997,SYNTH_TELECOM_DB
PH001894,9471402905,+91,Carrier_B,Maharashtra,2014-10-19,2015-09-29,Reassigned,P000228,SYNTH_CDR_DB
PH001895,9538762068,+91,Carrier_E,Maharashtra,2011-10-13,,Active,P003165,SYNTH_CDR_DB
PH001896,9260429811,+91,Carrier_A,Maharashtra,2025-09-15,,Active,P003637,SYNTH_TELECOM_DB
PH001897,9242609509,+91,Carrier_B,Maharashtra,2018-07-06,2020-03-18,Suspended,P004868,SYNTH_IDENTITY_DB
PH001898,9140150364,+91,Carrier_B,Maharashtra,2022-02-23,2024-10-05,Suspended,P001052,SYNTH_CDR_DB
PH001899,9534815426,+91,Carrier_C,Maharashtra,2010-10-15,,Active,P006524,SYNTH_TELECOM_DB
PH001900,9168210766,+91,Carrier_A,Maharashtra,2020-10-17,2025-12-14,Inactive,P004733,SYNTH_TELECOM_DB
PH001901,9320231550,+91,Carrier_B,Maharashtra,2018-10-26,,Active,P001133,SYNTH_TELECOM_DB
PH001902,9858355658,+91,Carrier_A,Maharashtra,2016-03-02,,Active,P001176,SYNTH_TELECOM_DB
PH001903,9591205799,+91,Carrier_B,Maharashtra,2021-12-10,,Active,P005917,SYNTH_TELECOM_DB
PH001904,9792239229,+91,Carrier_A,Maharashtra,2015-03-13,2017-10-18,Reassigned,P002905,SYNTH_TELECOM_DB
PH001905,9548105766,+91,Carrier_A,Maharashtra,2013-01-14,2019-08-26,Inactive,P003067,SYNTH_IDENTITY_DB
PH001906,9339696830,+91,Carrier_A,Maharashtra,2017-06-23,,Active,P001932,SYNTH_IDENTITY_DB
PH001907,9383309768,+91,Carrier_A,Maharashtra,2012-01-28,,Active,P006475,SYNTH_TELECOM_DB
PH001908,9246069985,+91,Carrier_C,Maharashtra,2020-09-15,2026-08-29,Inactive,P000283,SYNTH_TELECOM_DB
PH001909,9330055555,+91,Carrier_C,Maharashtra,2024-08-23,,Active,P000391,SYNTH_LEGACY_DB
PH001910,9439979581,+91,Carrier_A,Maharashtra,2017-06-26,2019-05-14,Suspended,P005777,SYNTH_IDENTITY_DB
PH001911,9286686099,+91,Carrier_E,Maharashtra,2011-01-04,,Active,P005017,SYNTH_CDR_DB
PH001912,9517974238,+91,Carrier_A,Maharashtra,2010-12-13,,Active,P003778,SYNTH_IDENTITY_DB
PH001913,9825909469,+91,Carrier_C,Maharashtra,2025-07-28,,Active,P001795,SYNTH_TELECOM_DB
PH001914,9505723691,+91,Carrier_C,Maharashtra,2012-12-21,,Active,P001751,SYNTH_TELECOM_DB
PH001915,9775120995,+91,Carrier_C,Maharashtra,2024-12-04,,Active,P000188,SYNTH_TELECOM_DB
PH001916,9131359750,+91,Carrier_D,Maharashtra,2010-07-12,,Active,P001267,SYNTH_CDR_DB
PH001917,9727735442,+91,Carrier_C,Maharashtra,2014-05-13,,Active,P003083,SYNTH_TELECOM_DB
PH001918,9104378311,+91,Carrier_B,Maharashtra,2010-06-08,,Active,P001818,SYNTH_TELECOM_DB
PH001919,9447836865,+91,Carrier_C,Maharashtra,2011-06-28,2019-07-21,Reassigned,P004187,SYNTH_CDR_DB
PH001920,9973555308,+91,Carrier_A,Maharashtra,2014-10-04,,Active,P003079,SYNTH_CDR_DB
PH001921,9685973827,+91,Carrier_A,Maharashtra,2024-02-28,2025-07-30,Inactive,P005755,SYNTH_LEGACY_DB
PH001922,9347486048,+91,Carrier_C,Maharashtra,2013-03-15,,Active,P002438,SYNTH_IDENTITY_DB
PH001923,9265583862,+91,Carrier_C,Maharashtra,2019-11-06,,Active,P005024,SYNTH_CDR_DB
PH001924,9905561038,+91,Carrier_B,Maharashtra,2013-01-11,,Active,P002145,SYNTH_TELECOM_DB
PH001925,9253801807,+91,Carrier_A,Maharashtra,2019-06-29,,Active,P004360,SYNTH_TELECOM_DB
PH001926,9394438230,+91,Carrier_B,Maharashtra,2021-07-11,,Active,P000579,SYNTH_CDR_DB
PH001927,9658212413,+91,Carrier_A,Maharashtra,2016-09-28,,Active,P006637,SYNTH_TELECOM_DB
PH001928,9942086029,+91,Carrier_A,Maharashtra,2010-03-22,,Active,P005768,SYNTH_TELECOM_DB
PH001929,9961575884,+91,Carrier_B,Maharashtra,2020-07-03,,Active,P006127,SYNTH_TELECOM_DB
PH001930,9669426323,+91,Carrier_A,Maharashtra,2025-08-09,,Active,P001097,SYNTH_IDENTITY_DB
PH001931,9471955334,+91,Carrier_B,Maharashtra,2017-02-28,,Active,P002359,SYNTH_TELECOM_DB
PH001932,9636053689,+91,Carrier_C,Maharashtra,2016-01-16,,Active,P005523,SYNTH_CDR_DB
PH001933,9815081845,+91,Carrier_B,Maharashtra,2018-08-15,,Active,P000631,SYNTH_IDENTITY_DB
PH001934,9134643944,+91,Carrier_B,Maharashtra,2024-08-19,,Active,P003883,SYNTH_CDR_DB
PH001935,9366909778,+91,Carrier_A,Maharashtra,2010-03-25,2012-04-04,Reassigned,P002467,SYNTH_IDENTITY_DB
PH001936,9336051719,+91,Carrier_D,Maharashtra,2014-08-23,,Active,P002546,SYNTH_TELECOM_DB
PH001937,9586755948,+91,Carrier_B,Maharashtra,2014-05-21,,Active,P003985,SYNTH_IDENTITY_DB
PH001938,9654395308,+91,Carrier_C,Maharashtra,2023-09-07,2026-08-29,Inactive,P006328,SYNTH_LEGACY_DB
PH001939,9387633371,+91,Carrier_D,Maharashtra,2019-03-24,,Active,P005523,SYNTH_IDENTITY_DB
PH001940,9883075305,+91,Carrier_C,Maharashtra,2017-08-04,,Active,P002125,SYNTH_CDR_DB
PH001941,9272133758,+91,Carrier_D,Maharashtra,2018-02-08,,Active,P006488,SYNTH_CDR_DB
PH001942,9939495689,+91,Carrier_A,Maharashtra,2022-10-24,,Active,P002463,SYNTH_TELECOM_DB
PH001943,9542154349,+91,Carrier_A,Maharashtra,2018-07-15,,Active,P003642,SYNTH_IDENTITY_DB
PH001944,9262066867,+91,Carrier_D,Maharashtra,2020-10-27,,Active,P000547,SYNTH_LEGACY_DB
PH001945,9122372992,+91,Carrier_D,Maharashtra,2020-04-05,,Active,P001422,SYNTH_TELECOM_DB
PH001946,9523040180,+91,Carrier_A,Maharashtra,2011-11-21,2014-08-09,Suspended,P002690,SYNTH_TELECOM_DB
PH001947,9392260230,+91,Carrier_A,Maharashtra,2014-11-19,,Active,P001042,SYNTH_LEGACY_DB
PH001948,9783975108,+91,Carrier_B,Maharashtra,2015-06-10,,Active,P004655,SYNTH_LEGACY_DB
PH001949,9273076875,+91,Carrier_E,Maharashtra,2012-11-28,,Active,P002279,SYNTH_LEGACY_DB
PH001950,9615718677,+91,Carrier_C,Maharashtra,2024-10-30,2025-05-03,Inactive,P000148,SYNTH_TELECOM_DB
PH001951,9825913476,+91,Carrier_A,Maharashtra,2016-01-19,2019-06-01,Inactive,P000936,SYNTH_TELECOM_DB
PH001952,9183604633,+91,Carrier_A,Maharashtra,2021-10-23,,Active,P000576,SYNTH_CDR_DB
PH001953,9694700821,+91,Carrier_C,Maharashtra,2016-10-20,,Active,P001853,SYNTH_TELECOM_DB
PH001954,9246154911,+91,Carrier_A,Maharashtra,2020-11-20,2023-01-29,Suspended,P001594,SYNTH_IDENTITY_DB
PH001955,9410349518,+91,Carrier_C,Maharashtra,2017-06-09,2022-05-15,Reassigned,P006780,SYNTH_TELECOM_DB
PH001956,9939818611,+91,Carrier_C,Maharashtra,2022-08-07,,Active,P001664,SYNTH_TELECOM_DB
PH001957,9146680531,+91,Carrier_B,Maharashtra,2024-12-08,2026-08-29,Inactive,P006028,SYNTH_IDENTITY_DB
PH001958,9905740057,+91,Carrier_D,Maharashtra,2018-06-16,,Active,P005023,SYNTH_CDR_DB
PH001959,9428909765,+91,Carrier_B,Maharashtra,2020-08-18,,Active,P001850,SYNTH_IDENTITY_DB
PH001960,9868724553,+91,Carrier_A,Maharashtra,2016-04-19,2021-08-19,Reassigned,P002690,SYNTH_LEGACY_DB
PH001961,9211641299,+91,Carrier_D,Maharashtra,2026-03-06,,Active,P002774,SYNTH_IDENTITY_DB
PH001962,9373795210,+91,Carrier_A,Maharashtra,2026-04-06,,Active,P004366,SYNTH_CDR_DB
PH001963,9660089102,+91,Carrier_B,Maharashtra,2017-09-27,,Active,P006601,SYNTH_CDR_DB
PH001964,9778141247,+91,Carrier_A,Maharashtra,2013-07-19,,Active,P003668,SYNTH_TELECOM_DB
PH001965,9364659241,+91,Carrier_E,Maharashtra,2015-11-02,2017-08-22,Inactive,P005923,SYNTH_TELECOM_DB
PH001966,9501194336,+91,Carrier_E,Maharashtra,2013-10-15,2014-12-15,Inactive,P006019,SYNTH_CDR_DB
PH001967,9548065804,+91,Carrier_A,Maharashtra,2017-05-05,,Active,P004773,SYNTH_IDENTITY_DB
PH001968,9354242853,+91,Carrier_C,Maharashtra,2013-10-03,,Active,P003642,SYNTH_TELECOM_DB
PH001969,9562855965,+91,Carrier_C,Maharashtra,2016-10-25,,Active,P004886,SYNTH_LEGACY_DB
PH001970,9569563587,+91,Carrier_B,Maharashtra,2019-06-05,,Active,P000054,SYNTH_TELECOM_DB
PH001971,9432471909,+91,Carrier_B,Maharashtra,2017-04-15,2019-02-13,Suspended,P004860,SYNTH_LEGACY_DB
PH001972,9207206585,+91,Carrier_B,Maharashtra,2024-09-02,,Active,P005575,SYNTH_TELECOM_DB
PH001973,9328905423,+91,Carrier_D,Maharashtra,2026-08-20,2026-08-29,Reassigned,P005828,SYNTH_CDR_DB
PH001974,9475770963,+91,Carrier_A,Maharashtra,2013-09-08,,Active,P001832,SYNTH_TELECOM_DB
PH001975,9665574874,+91,Carrier_C,Maharashtra,2011-11-07,,Active,P002765,SYNTH_TELECOM_DB
PH001976,9597478946,+91,Carrier_B,Maharashtra,2020-05-23,2024-03-24,Inactive,P003680,SYNTH_TELECOM_DB
PH001977,9170410605,+91,Carrier_B,Maharashtra,2015-09-12,,Active,P003418,SYNTH_TELECOM_DB
PH001978,9164034725,+91,Carrier_C,Maharashtra,2010-03-16,,Active,P004783,SYNTH_TELECOM_DB
PH001979,9810893150,+91,Carrier_A,Maharashtra,2025-07-20,2026-08-29,Inactive,P002487,SYNTH_IDENTITY_DB
PH001980,9431532908,+91,Carrier_C,Maharashtra,2020-07-13,2022-08-21,Suspended,P005122,SYNTH_TELECOM_DB
PH001981,9710043399,+91,Carrier_A,Maharashtra,2020-10-27,,Active,P001947,SYNTH_CDR_DB
PH001982,9254456937,+91,Carrier_B,Maharashtra,2012-09-10,2014-12-15,Suspended,P001279,SYNTH_CDR_DB
PH001983,9439612521,+91,Carrier_A,Maharashtra,2022-06-14,,Active,P006392,SYNTH_TELECOM_DB
PH001984,9614267343,+91,Carrier_A,Maharashtra,2010-07-01,2012-02-24,Inactive,P004644,SYNTH_TELECOM_DB
PH001985,9245182084,+91,Carrier_B,Maharashtra,2023-04-12,,Active,P005604,SYNTH_IDENTITY_DB
PH001986,9911057825,+91,Carrier_A,Maharashtra,2022-03-05,2024-01-21,Suspended,P004460,SYNTH_TELECOM_DB
PH001987,9442030343,+91,Carrier_A,Maharashtra,2016-09-25,,Active,P004151,SYNTH_LEGACY_DB
PH001988,9361651817,+91,Carrier_D,Maharashtra,2017-01-07,,Active,P000121,SYNTH_TELECOM_DB
PH001989,9188479133,+91,Carrier_B,Maharashtra,2025-04-14,2026-08-29,Inactive,P000188,SYNTH_IDENTITY_DB
PH001990,9662606462,+91,Carrier_C,Maharashtra,2022-05-29,,Active,P000214,SYNTH_IDENTITY_DB
PH001991,9443711151,+91,Carrier_B,Maharashtra,2014-06-19,,Active,P001868,SYNTH_LEGACY_DB
PH001992,9412527194,+91,Carrier_C,Maharashtra,2011-06-02,,Active,P006597,SYNTH_CDR_DB
PH001993,9821914361,+91,Carrier_A,Maharashtra,2018-08-24,,Active,P002929,SYNTH_TELECOM_DB
PH001994,9413455633,+91,Carrier_E,Maharashtra,2011-06-11,2014-07-24,Inactive,P005869,SYNTH_TELECOM_DB
PH001995,9667834637,+91,Carrier_C,Maharashtra,2020-03-22,2022-10-01,Suspended,P002975,SYNTH_CDR_DB
PH001996,9896309495,+91,Carrier_A,Maharashtra,2013-01-03,,Active,P000813,SYNTH_TELECOM_DB
PH001997,9396922120,+91,Carrier_A,Maharashtra,2025-07-30,,Active,P001073,SYNTH_TELECOM_DB
PH001998,9325100258,+91,Carrier_A,Maharashtra,2011-03-23,,Active,P006132,SYNTH_TELECOM_DB
PH001999,9186175571,+91,Carrier_B,Maharashtra,2017-08-16,,Active,P006187,SYNTH_LEGACY_DB
PH002000,9734667015,+91,Carrier_B,Maharashtra,2022-07-04,2023-08-27,Suspended,P005224,SYNTH_TELECOM_DB
PH002001,9173632095,+91,Carrier_A,Maharashtra,2011-06-07,2011-10-22,Inactive,P004646,SYNTH_TELECOM_DB
PH002002,9745769060,+91,Carrier_D,Maharashtra,2025-02-26,,Active,P002416,SYNTH_CDR_DB
PH002003,9399784774,+91,Carrier_C,Maharashtra,2011-02-06,2018-09-17,Reassigned,P005040,SYNTH_LEGACY_DB
PH002004,9950769762,+91,Carrier_A,Maharashtra,2020-06-06,2024-01-17,Inactive,P003940,SYNTH_IDENTITY_DB
PH002005,9616446351,+91,Carrier_D,Maharashtra,2014-04-02,,Active,P006731,SYNTH_TELECOM_DB
PH002006,9258622801,+91,Carrier_A,Maharashtra,2017-04-18,,Active,P006496,SYNTH_TELECOM_DB
PH002007,9745972072,+91,Carrier_C,Maharashtra,2015-02-27,,Active,P003810,SYNTH_LEGACY_DB
PH002008,9843138655,+91,Carrier_A,Maharashtra,2010-04-22,2018-02-04,Reassigned,P005906,SYNTH_TELECOM_DB
PH002009,9364438244,+91,Carrier_A,Maharashtra,2021-05-03,,Active,P001275,SYNTH_TELECOM_DB
PH002010,9848349089,+91,Carrier_A,Maharashtra,2024-12-03,,Active,P005844,SYNTH_TELECOM_DB
PH002011,9824072097,+91,Carrier_E,Maharashtra,2020-10-01,,Active,P001967,SYNTH_TELECOM_DB
PH002012,9547969731,+91,Carrier_B,Maharashtra,2021-03-11,,Active,P001755,SYNTH_IDENTITY_DB
PH002013,9122487059,+91,Carrier_C,Maharashtra,2019-11-23,2022-03-31,Suspended,P001456,SYNTH_TELECOM_DB
PH002014,9427789204,+91,Carrier_B,Maharashtra,2015-06-19,,Active,P002450,SYNTH_TELECOM_DB
PH002015,9548315583,+91,Carrier_A,Maharashtra,2020-06-16,,Active,P006489,SYNTH_TELECOM_DB
PH002016,9443235400,+91,Carrier_B,Maharashtra,2019-09-10,,Active,P002135,SYNTH_IDENTITY_DB
PH002017,9717560863,+91,Carrier_C,Maharashtra,2023-05-19,,Active,P005538,SYNTH_TELECOM_DB
PH002018,9584078227,+91,Carrier_E,Maharashtra,2011-08-18,,Active,P006359,SYNTH_TELECOM_DB
PH002019,9203166481,+91,Carrier_B,Maharashtra,2018-06-12,,Active,P005416,SYNTH_CDR_DB
PH002020,9611280638,+91,Carrier_A,Maharashtra,2017-07-22,,Active,P000290,SYNTH_CDR_DB
PH002021,9948852791,+91,Carrier_A,Maharashtra,2024-01-02,,Active,P003497,SYNTH_IDENTITY_DB
PH002022,9772616300,+91,Carrier_B,Maharashtra,2015-01-18,,Active,P001236,SYNTH_TELECOM_DB
PH002023,9773177932,+91,Carrier_C,Maharashtra,2022-07-13,,Active,P002701,SYNTH_IDENTITY_DB
PH002024,9598684256,+91,Carrier_A,Maharashtra,2022-12-10,,Active,P004126,SYNTH_CDR_DB
PH002025,9323309948,+91,Carrier_E,Maharashtra,2016-10-22,2017-04-25,Reassigned,P000870,SYNTH_TELECOM_DB
PH002026,9690115457,+91,Carrier_A,Maharashtra,2014-07-07,2019-06-14,Inactive,P003813,SYNTH_TELECOM_DB
PH002027,9160221130,+91,Carrier_B,Maharashtra,2022-11-02,2026-08-29,Inactive,P004946,SYNTH_TELECOM_DB
PH002028,9112138556,+91,Carrier_E,Maharashtra,2017-07-17,,Active,P000919,SYNTH_CDR_DB
PH002029,9195852365,+91,Carrier_E,Maharashtra,2025-05-31,,Active,P006287,SYNTH_TELECOM_DB
PH002030,9298939698,+91,Carrier_B,Maharashtra,2014-03-06,,Active,P000148,SYNTH_CDR_DB
PH002031,9458138730,+91,Carrier_D,Maharashtra,2019-09-30,,Active,P005417,SYNTH_TELECOM_DB
PH002032,9145637878,+91,Carrier_D,Maharashtra,2024-06-19,,Active,P006254,SYNTH_CDR_DB
PH002033,9422610838,+91,Carrier_C,Maharashtra,2013-05-04,,Active,P006660,SYNTH_TELECOM_DB
PH002034,9723589213,+91,Carrier_E,Maharashtra,2018-05-24,,Active,P000372,SYNTH_CDR_DB
PH002035,9302738776,+91,Carrier_C,Maharashtra,2021-06-05,,Active,P005629,SYNTH_TELECOM_DB
PH002036,9307554461,+91,Carrier_A,Maharashtra,2020-06-17,,Active,P003061,SYNTH_TELECOM_DB
PH002037,9572567663,+91,Carrier_C,Maharashtra,2021-01-16,,Active,P003593,SYNTH_TELECOM_DB
PH002038,9522757492,+91,Carrier_B,Maharashtra,2019-11-05,,Active,P006266,SYNTH_TELECOM_DB
PH002039,9383031399,+91,Carrier_A,Maharashtra,2021-10-07,,Active,P003636,SYNTH_TELECOM_DB
PH002040,9474528621,+91,Carrier_C,Maharashtra,2015-07-23,,Active,P001329,SYNTH_TELECOM_DB
PH002041,9802458201,+91,Carrier_A,Maharashtra,2018-12-03,,Active,P003566,SYNTH_IDENTITY_DB
PH002042,9496187063,+91,Carrier_E,Maharashtra,2017-01-24,,Active,P000428,SYNTH_LEGACY_DB
PH002043,9112822012,+91,Carrier_D,Maharashtra,2014-04-12,,Active,P002776,SYNTH_CDR_DB
PH002044,9890639127,+91,Carrier_C,Maharashtra,2021-04-12,,Active,P000182,SYNTH_CDR_DB
PH002045,9783784556,+91,Carrier_A,Maharashtra,2014-01-05,2021-10-24,Reassigned,P000793,SYNTH_TELECOM_DB
PH002046,9935771351,+91,Carrier_B,Maharashtra,2012-08-31,2015-02-06,Inactive,P000636,SYNTH_TELECOM_DB
PH002047,9157172189,+91,Carrier_A,Maharashtra,2010-11-02,,Active,P001732,SYNTH_TELECOM_DB
PH002048,9794328120,+91,Carrier_B,Maharashtra,2017-03-13,2023-10-06,Reassigned,P005815,SYNTH_CDR_DB
PH002049,9374194772,+91,Carrier_B,Maharashtra,2023-11-04,,Active,P006613,SYNTH_TELECOM_DB
PH002050,9236021124,+91,Carrier_A,Maharashtra,2010-09-12,2010-10-17,Suspended,P004661,SYNTH_LEGACY_DB
PH002051,9887168282,+91,Carrier_A,Maharashtra,2024-06-03,,Active,P005195,SYNTH_IDENTITY_DB
PH002052,9740002574,+91,Carrier_A,Maharashtra,2019-01-12,,Active,P000978,SYNTH_LEGACY_DB
PH002053,9969621256,+91,Carrier_C,Maharashtra,2015-07-05,,Active,P003435,SYNTH_IDENTITY_DB
PH002054,9585709980,+91,Carrier_B,Maharashtra,2021-04-04,,Active,P002797,SYNTH_TELECOM_DB
PH002055,9635564999,+91,Carrier_B,Maharashtra,2018-09-16,,Active,P005383,SYNTH_TELECOM_DB
PH002056,9277136090,+91,Carrier_A,Maharashtra,2025-01-12,,Active,P000376,SYNTH_TELECOM_DB
